frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,rtp.seq,rtp.timestamp,frame.len
1470,1.919106000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1471,1.919237000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1472,1.919363000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1473,1.919490000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1474,1.919654000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1475,1.919825000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1476,1.919959000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1477,1.920074000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1478,1.920194000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1479,1.920306000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1480,1.920427000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1481,1.920549000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1482,1.920673000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1483,1.920790000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1484,1.920932000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1485,1.921055000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1486,1.921183000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1487,1.921306000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1488,1.921432000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1489,1.921553000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1490,1.921674000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1491,1.921784000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1492,1.921936000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1493,1.922066000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1494,1.922194000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1495,1.922314000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1496,1.922446000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1497,1.922581000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1498,1.922700000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1499,1.922822000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1500,1.922945000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1501,1.923066000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1502,1.923186000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1503,1.923304000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1504,1.923420000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1505,1.923533000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1506,1.923647000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1507,1.923754000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1508,1.923881000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1509,1.923980000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1510,1.924092000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1511,1.924216000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1512,1.924325000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1513,1.924434000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1514,1.924543000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1515,1.924648000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1516,1.924765000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1517,1.924889000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1518,1.925012000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1519,1.925132000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1520,1.925254000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1521,1.925374000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1522,1.925494000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1523,1.925665000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1524,1.925835000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1525,1.925989000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1526,1.926149000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1527,1.958193000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1528,1.958387000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1529,1.958574000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1530,1.958743000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1531,1.958923000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1532,1.959107000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1533,1.959289000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1534,1.959484000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1535,1.959689000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1536,1.959882000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1537,1.960367000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1538,1.960610000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1539,1.960862000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1540,1.961075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1541,1.961327000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1542,1.961555000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1543,1.961782000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1544,1.962396000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1545,1.962621000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1546,1.962834000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1547,1.963064000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1548,1.963292000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1549,1.963536000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1550,1.963774000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1551,1.997734000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1552,1.997965000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1553,1.998149000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1554,1.998330000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1555,1.998512000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1556,1.998697000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1557,1.998895000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1558,1.999109000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1559,1.999296000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1560,1.999435000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1561,1.999561000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1562,1.999672000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1563,1.999819000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1564,1.999934000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1565,2.000041000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1566,2.000152000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1567,2.000261000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1568,2.000372000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1569,2.000491000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1570,2.000602000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1571,2.000726000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1572,2.000852000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1573,2.000978000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1574,2.001090000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1575,2.001217000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1576,2.001344000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1577,2.001471000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1578,2.001582000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1579,2.037123000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1580,2.037304000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1581,2.037471000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1582,2.037634000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1583,2.037800000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1584,2.037999000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1585,2.038182000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1586,2.038344000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1587,2.038465000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1588,2.038577000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1589,2.038706000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1590,2.038830000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1591,2.038956000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1592,2.039075000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1593,2.039211000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1594,2.039316000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1595,2.039435000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1596,2.039584000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1597,2.039707000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1598,2.039825000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1599,2.039938000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1600,2.040051000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1601,2.040179000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1602,2.040289000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1603,2.040409000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1604,2.040523000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1605,2.040642000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1606,2.040760000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1607,2.040892000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1608,2.041009000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1609,2.041136000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1610,2.041251000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1611,2.041358000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1612,2.041459000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1613,2.041567000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1614,2.041676000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1615,2.041784000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1616,2.041906000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1617,2.042010000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1618,2.042115000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1619,2.042231000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1620,2.042341000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1621,2.042457000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1622,2.042575000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1623,2.042693000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1624,2.042798000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1625,2.076605000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1626,2.076859000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1627,2.077147000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1628,2.077379000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1629,2.077619000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1630,2.077842000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1631,2.078027000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1632,2.078224000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1633,2.078458000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1634,2.078622000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1635,2.078797000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1636,2.079002000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1637,2.079192000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1638,2.079377000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1639,2.079548000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1640,2.080047000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1641,2.080317000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1642,2.080578000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1643,2.080838000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1644,2.081083000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1645,2.081323000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1646,2.081567000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1647,2.081779000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1648,2.117827000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1649,2.118152000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1650,2.118451000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1651,2.118748000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1652,2.119066000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1653,2.119372000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1654,2.119627000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1655,2.119773000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1656,2.119939000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1657,2.120087000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1658,2.120247000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1659,2.120412000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1660,2.120585000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1661,2.120761000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1662,2.120948000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1663,2.121117000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1664,2.121296000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1665,2.121463000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1666,2.121637000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1667,2.121818000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1668,2.121982000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1669,2.122155000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1670,2.122321000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1671,2.122483000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1672,2.122643000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1673,2.122816000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1674,2.157705000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1675,2.157935000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1676,2.158152000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1677,2.158358000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1678,2.158553000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1679,2.158735000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1680,2.158942000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1681,2.159117000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1682,2.159298000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1683,2.159469000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1684,2.159634000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1685,2.159748000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1686,2.159868000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1687,2.159986000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1688,2.160109000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1689,2.160221000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1690,2.160346000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1691,2.160470000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1692,2.160592000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1693,2.160709000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1694,2.160856000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1695,2.160971000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1696,2.161082000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1697,2.161180000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1698,2.161286000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1699,2.161383000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1700,2.161482000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1701,2.161579000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1702,2.161677000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1703,2.161785000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1704,2.161896000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1705,2.161995000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1706,2.162106000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1707,2.162217000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1708,2.162329000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1709,2.162444000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1710,2.162557000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1711,2.197989000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1712,2.198249000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1713,2.198461000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1714,2.198662000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1715,2.198883000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1716,2.199155000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1717,2.199384000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1718,2.199622000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1719,2.199760000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1720,2.199898000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1721,2.200018000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1722,2.200154000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1723,2.200285000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1724,2.200424000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1725,2.200612000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1726,2.200842000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1727,2.201029000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1728,2.201199000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1729,2.237742000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1730,2.237954000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1731,2.238114000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1732,2.238311000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1733,2.238480000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1734,2.238641000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1735,2.238836000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1736,2.239087000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1737,2.239326000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1738,2.239584000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1739,2.239828000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1740,2.240022000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1741,2.240218000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1742,2.240394000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1743,2.240986000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1744,2.242694000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1745,2.243074000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1746,2.243284000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1747,2.243499000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1748,2.243695000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1749,2.243925000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1750,2.244135000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1751,2.244349000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1752,2.277912000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1753,2.278142000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1754,2.278358000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1755,2.278568000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1756,2.278823000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1757,2.278972000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1758,2.279077000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1759,2.279200000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1760,2.279306000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1761,2.279419000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1762,2.279531000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1763,2.279650000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1764,2.279772000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1765,2.279905000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1766,2.280017000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1767,2.280133000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1768,2.280248000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1769,2.280367000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1770,2.280478000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1771,2.280587000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1772,2.280699000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1773,2.280829000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1774,2.280957000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1775,2.281068000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1776,2.281172000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1777,2.281294000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1778,2.281420000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1779,2.281538000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1780,2.281647000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1781,2.281764000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1782,2.281894000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1783,2.282006000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1784,2.282107000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1785,2.282213000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1786,2.282319000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1787,2.282421000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1788,2.317381000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1789,2.317615000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1790,2.317824000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1791,2.318029000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1792,2.318226000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1793,2.318445000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1794,2.318630000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1795,2.318871000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1796,2.319063000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1797,2.319278000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1798,2.319486000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1799,2.319694000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1800,2.319884000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1801,2.320062000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1802,2.356959000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1803,2.357129000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1804,2.357268000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1805,2.357381000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1806,2.357498000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1807,2.357609000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1808,2.357722000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1809,2.357865000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1810,2.357996000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1811,2.358121000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1812,2.358248000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1813,2.358377000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1814,2.358501000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1815,2.358625000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1816,2.358745000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1817,2.358875000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1818,2.358993000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1819,2.359117000,192.168.3.20,192.168.3.20,37399,4004,,,1188
1820,2.397293000,192.168.3.20,192.168.3.20,37399,4004,,,1188
