frame.number,frame.time_relative,ip.src,ip.dst,udp.srcport,udp.dstport,frame.len
4557,8.266043000,192.168.3.20,192.168.3.99,53300,4004,68
4558,8.266609000,192.168.3.99,192.168.3.20,4004,53300,1380
4559,8.267263000,192.168.3.99,192.168.3.20,4004,53300,1380
4560,8.268267000,192.168.3.99,192.168.3.20,4004,53300,1380
4561,8.269512000,192.168.3.99,192.168.3.20,4004,53300,1380
4562,8.270623000,192.168.3.99,192.168.3.20,4004,53300,1380
4563,8.271819000,192.168.3.99,192.168.3.20,4004,53300,1380
4564,8.272948000,192.168.3.99,192.168.3.20,4004,53300,1380
4565,8.274071000,192.168.3.99,192.168.3.20,4004,53300,1380
4566,8.275191000,192.168.3.99,192.168.3.20,4004,53300,1380
4567,8.276188000,192.168.3.99,192.168.3.20,4004,53300,1380
4568,8.277242000,192.168.3.99,192.168.3.20,4004,53300,1380
4569,8.278238000,192.168.3.99,192.168.3.20,4004,53300,1380
4570,8.279355000,192.168.3.99,192.168.3.20,4004,53300,1380
4571,8.280426000,192.168.3.99,192.168.3.20,4004,53300,1380
4572,8.281438000,192.168.3.99,192.168.3.20,4004,53300,1380
4573,8.283529000,192.168.3.99,192.168.3.20,4004,53300,1380
4574,8.283716000,192.168.3.20,192.168.3.99,53300,4004,68
4575,8.284314000,192.168.3.99,192.168.3.20,4004,53300,1380
4576,8.285153000,192.168.3.99,192.168.3.20,4004,53300,440
4577,8.285241000,192.168.3.20,192.168.3.99,53300,4004,68
4578,8.285981000,192.168.3.99,192.168.3.20,4004,53300,1380
4579,8.286567000,192.168.3.99,192.168.3.20,4004,53300,1380
4580,8.287043000,192.168.2.20,192.168.2.99,4004,53300,1380
4581,8.287199000,192.168.2.20,192.168.2.99,4004,53300,1380
4582,8.287233000,192.168.3.99,192.168.3.20,4004,53300,1380
4583,8.287255000,192.168.2.20,192.168.2.99,4004,53300,1380
4584,8.287317000,192.168.2.20,192.168.2.99,4004,53300,1380
4585,8.287374000,192.168.2.20,192.168.2.99,4004,53300,1380
4586,8.287430000,192.168.2.20,192.168.2.99,4004,53300,1380
4587,8.287494000,192.168.2.20,192.168.2.99,4004,53300,1380
4588,8.287551000,192.168.2.20,192.168.2.99,4004,53300,1380
4589,8.287624000,192.168.2.20,192.168.2.99,4004,53300,1380
4590,8.287680000,192.168.2.20,192.168.2.99,4004,53300,1380
4591,8.287740000,192.168.2.20,192.168.2.99,4004,53300,1380
4592,8.287807000,192.168.2.20,192.168.2.99,4004,53300,1380
4593,8.287863000,192.168.2.20,192.168.2.99,4004,53300,1380
4594,8.287918000,192.168.2.20,192.168.2.99,4004,53300,1380
4595,8.287983000,192.168.2.20,192.168.2.99,4004,53300,1380
4596,8.288042000,192.168.2.20,192.168.2.99,4004,53300,1380
4597,8.288098000,192.168.2.20,192.168.2.99,4004,53300,1380
4598,8.288181000,192.168.2.20,192.168.2.99,4004,53300,1380
4599,8.288271000,192.168.2.20,192.168.2.99,4004,53300,1380
4600,8.288353000,192.168.2.20,192.168.2.99,4004,53300,1380
4601,8.288413000,192.168.3.99,192.168.3.20,4004,53300,1380
4602,8.288448000,192.168.2.20,192.168.2.99,4004,53300,1380
4603,8.288542000,192.168.2.20,192.168.2.99,4004,53300,1380
4604,8.288643000,192.168.2.20,192.168.2.99,4004,53300,1380
4605,8.288693000,192.168.3.99,192.168.3.20,4004,53300,1380
4606,8.288740000,192.168.2.20,192.168.2.99,4004,53300,1380
4607,8.288829000,192.168.2.20,192.168.2.99,4004,53300,1380
4608,8.288911000,192.168.2.20,192.168.2.99,4004,53300,1380
4609,8.289004000,192.168.2.20,192.168.2.99,4004,53300,1380
4610,8.289092000,192.168.2.20,192.168.2.99,4004,53300,1380
4611,8.289160000,192.168.2.20,192.168.2.99,4004,53300,1380
4612,8.289227000,192.168.2.20,192.168.2.99,4004,53300,1380
4613,8.289289000,192.168.2.20,192.168.2.99,4004,53300,628
4614,8.289368000,192.168.3.99,192.168.3.20,4004,53300,1380
4615,8.289815000,192.168.3.99,192.168.3.20,4004,53300,1380
4616,8.290410000,192.168.3.99,192.168.3.20,4004,53300,1380
4617,8.291072000,192.168.3.99,192.168.3.20,4004,53300,1380
4618,8.291482000,192.168.3.99,192.168.3.20,4004,53300,1380
4619,8.292084000,192.168.3.99,192.168.3.20,4004,53300,1380
4620,8.292848000,192.168.3.99,192.168.3.20,4004,53300,1380
4621,8.293314000,192.168.2.99,192.168.2.20,53300,4004,68
4622,8.293391000,192.168.3.99,192.168.3.20,4004,53300,1380
4623,8.293487000,192.168.2.20,192.168.2.99,4004,53300,1380
4624,8.294195000,192.168.3.99,192.168.3.20,4004,53300,1380
4625,8.294947000,192.168.3.99,192.168.3.20,4004,53300,1380
4626,8.295587000,192.168.3.99,192.168.3.20,4004,53300,1380
4627,8.295984000,192.168.3.99,192.168.3.20,4004,53300,1380
4628,8.296630000,192.168.3.99,192.168.3.20,4004,53300,1380
4629,8.297504000,192.168.3.99,192.168.3.20,4004,53300,1380
4630,8.297867000,192.168.3.99,192.168.3.20,4004,53300,1380
4631,8.298445000,192.168.3.99,192.168.3.20,4004,53300,1380
4632,8.299199000,192.168.3.99,192.168.3.20,4004,53300,1380
4633,8.299998000,192.168.3.99,192.168.3.20,4004,53300,1380
4634,8.300425000,192.168.3.99,192.168.3.20,4004,53300,1380
4635,8.301048000,192.168.3.99,192.168.3.20,4004,53300,1380
4636,8.301639000,192.168.3.99,192.168.3.20,4004,53300,1380
4637,8.302368000,192.168.3.99,192.168.3.20,4004,53300,1380
4638,8.302768000,192.168.3.99,192.168.3.20,4004,53300,1380
4639,8.303383000,192.168.3.99,192.168.3.20,4004,53300,1380
4640,8.303965000,192.168.3.99,192.168.3.20,4004,53300,1380
4641,8.304719000,192.168.3.99,192.168.3.20,4004,53300,1380
4642,8.305347000,192.168.3.99,192.168.3.20,4004,53300,1380
4643,8.306095000,192.168.3.99,192.168.3.20,4004,53300,1380
4644,8.306324000,192.168.3.99,192.168.3.20,4004,53300,252
4645,8.308161000,192.168.3.99,192.168.3.20,4004,53300,1380
4646,8.309719000,192.168.3.99,192.168.3.20,4004,53300,1380
4647,8.309849000,192.168.3.99,192.168.3.20,4004,53300,252
4648,8.311164000,192.168.3.99,192.168.3.20,4004,53300,1380
4649,8.311819000,192.168.3.99,192.168.3.20,4004,53300,1380
4650,8.311982000,192.168.3.20,192.168.3.99,53300,4004,92
4651,8.312643000,192.168.3.99,192.168.3.20,4004,53300,1380
4652,8.313840000,192.168.3.99,192.168.3.20,4004,53300,1380
4653,8.314739000,192.168.3.99,192.168.3.20,4004,53300,1380
4654,8.316100000,192.168.3.99,192.168.3.20,4004,53300,1380
4655,8.317680000,192.168.3.99,192.168.3.20,4004,53300,1380
4656,8.317869000,192.168.3.20,192.168.3.99,53300,4004,68
4657,8.319077000,192.168.3.99,192.168.3.20,4004,53300,1380
4658,8.319255000,192.168.3.20,192.168.3.99,53300,4004,68
4659,8.319914000,192.168.3.99,192.168.3.20,4004,53300,1380
4660,8.320522000,192.168.3.99,192.168.3.20,4004,53300,1380
4661,8.321214000,192.168.3.99,192.168.3.20,4004,53300,1380
4662,8.321876000,192.168.3.99,192.168.3.20,4004,53300,1380
4663,8.322740000,192.168.3.99,192.168.3.20,4004,53300,68
4664,8.327811000,192.168.2.20,192.168.2.99,4004,53300,1380
4665,8.327961000,192.168.2.20,192.168.2.99,4004,53300,1380
4666,8.328056000,192.168.2.20,192.168.2.99,4004,53300,1380
4667,8.328154000,192.168.2.20,192.168.2.99,4004,53300,1380
4668,8.328269000,192.168.2.20,192.168.2.99,4004,53300,1380
4669,8.328394000,192.168.2.20,192.168.2.99,4004,53300,1380
4670,8.328522000,192.168.2.20,192.168.2.99,4004,53300,1380
4671,8.328684000,192.168.2.20,192.168.2.99,4004,53300,1380
4672,8.328815000,192.168.2.20,192.168.2.99,4004,53300,1380
4673,8.328940000,192.168.2.20,192.168.2.99,4004,53300,1380
4674,8.329066000,192.168.2.20,192.168.2.99,4004,53300,628
4675,8.331311000,192.168.2.99,192.168.2.20,53300,4004,68
4676,8.338906000,192.168.2.99,192.168.2.20,53300,4004,68
4677,8.339132000,192.168.2.20,192.168.2.99,4004,53300,1380
4678,8.339693000,192.168.2.99,192.168.2.20,53300,4004,92
4679,8.339855000,192.168.2.20,192.168.2.99,4004,53300,68
4680,8.350598000,192.168.3.99,192.168.3.20,4004,53300,1380
4681,8.352646000,192.168.3.99,192.168.3.20,4004,53300,1380
4682,8.353879000,192.168.3.99,192.168.3.20,4004,53300,1380
4683,8.356607000,192.168.3.99,192.168.3.20,4004,53300,1380
4684,8.356827000,192.168.3.20,192.168.3.99,53300,4004,72
4685,8.356927000,192.168.3.20,192.168.3.99,53300,4004,92
4686,8.357848000,192.168.3.99,192.168.3.20,4004,53300,1380
4687,8.358497000,192.168.2.99,192.168.2.20,53300,4004,68
4688,8.358559000,192.168.3.99,192.168.3.20,4004,53300,1380
4689,8.358615000,192.168.2.20,192.168.2.99,4004,53300,1380
4690,8.359802000,192.168.3.99,192.168.3.20,4004,53300,1380
4691,8.359930000,192.168.3.20,192.168.3.99,53300,4004,80
4692,8.361400000,192.168.3.99,192.168.3.20,4004,53300,1380
4693,8.362315000,192.168.3.99,192.168.3.20,4004,53300,1380
4694,8.363154000,192.168.3.99,192.168.3.20,4004,53300,1192
4695,8.364282000,192.168.3.99,192.168.3.20,4004,53300,68
4696,8.366801000,192.168.2.99,192.168.2.20,53300,4004,68
4697,8.366997000,192.168.2.20,192.168.2.99,4004,53300,1380
4698,8.367689000,192.168.2.20,192.168.2.99,4004,53300,1380
4699,8.367831000,192.168.2.20,192.168.2.99,4004,53300,1380
4700,8.367891000,192.168.2.20,192.168.2.99,4004,53300,252
4701,8.367929000,192.168.2.20,192.168.2.99,4004,53300,1380
4702,8.367991000,192.168.2.20,192.168.2.99,4004,53300,1380
4703,8.368047000,192.168.2.20,192.168.2.99,4004,53300,1380
4704,8.368110000,192.168.2.20,192.168.2.99,4004,53300,1380
4705,8.368171000,192.168.2.20,192.168.2.99,4004,53300,1380
4706,8.368231000,192.168.2.20,192.168.2.99,4004,53300,1380
4707,8.368298000,192.168.2.20,192.168.2.99,4004,53300,1380
4708,8.368372000,192.168.2.20,192.168.2.99,4004,53300,1380
4709,8.368431000,192.168.2.20,192.168.2.99,4004,53300,1380
4710,8.368494000,192.168.2.20,192.168.2.99,4004,53300,1380
4711,8.368563000,192.168.2.20,192.168.2.99,4004,53300,1380
4712,8.368638000,192.168.2.20,192.168.2.99,4004,53300,1004
4713,8.384927000,192.168.2.99,192.168.2.20,53300,4004,68
4714,8.385185000,192.168.2.20,192.168.2.99,4004,53300,1380
4715,8.386542000,192.168.2.99,192.168.2.20,53300,4004,68
4716,8.386675000,192.168.2.20,192.168.2.99,4004,53300,1380
4717,8.387914000,192.168.3.99,192.168.3.20,4004,53300,1380
4718,8.389318000,192.168.3.99,192.168.3.20,4004,53300,1380
4719,8.390170000,192.168.3.99,192.168.3.20,4004,53300,1380
4720,8.392765000,192.168.3.99,192.168.3.20,4004,53300,1380
4721,8.393072000,192.168.3.99,192.168.3.20,4004,53300,1380
4722,8.393109000,192.168.3.20,192.168.3.99,53300,4004,68
4723,8.396100000,192.168.3.99,192.168.3.20,4004,53300,1380
4724,8.396369000,192.168.3.99,192.168.3.20,4004,53300,1380
4725,8.396464000,192.168.3.99,192.168.3.20,4004,53300,1380
4726,8.396553000,192.168.3.99,192.168.3.20,4004,53300,1380
4727,8.397275000,192.168.3.99,192.168.3.20,4004,53300,1380
4728,8.398196000,192.168.3.99,192.168.3.20,4004,53300,1380
4729,8.399057000,192.168.3.99,192.168.3.20,4004,53300,1380
4730,8.399840000,192.168.3.99,192.168.3.20,4004,53300,1380
4731,8.400668000,192.168.3.99,192.168.3.20,4004,53300,1380
4732,8.401414000,192.168.3.99,192.168.3.20,4004,53300,1380
4733,8.402258000,192.168.3.99,192.168.3.20,4004,53300,1380
4734,8.402990000,192.168.3.99,192.168.3.20,4004,53300,1380
4735,8.403791000,192.168.3.99,192.168.3.20,4004,53300,1380
4736,8.404591000,192.168.3.99,192.168.3.20,4004,53300,1380
4737,8.405355000,192.168.3.99,192.168.3.20,4004,53300,1380
4738,8.406099000,192.168.3.99,192.168.3.20,4004,53300,1380
4739,8.407038000,192.168.3.99,192.168.3.20,4004,53300,1380
4740,8.407055000,192.168.2.20,192.168.2.99,4004,53300,1380
4741,8.407257000,192.168.2.20,192.168.2.99,4004,53300,1380
4742,8.407371000,192.168.2.20,192.168.2.99,4004,53300,1380
4743,8.407466000,192.168.2.20,192.168.2.99,4004,53300,1380
4744,8.407547000,192.168.2.20,192.168.2.99,4004,53300,1380
4745,8.407657000,192.168.2.20,192.168.2.99,4004,53300,1380
4746,8.407747000,192.168.2.20,192.168.2.99,4004,53300,1380
4747,8.407826000,192.168.2.20,192.168.2.99,4004,53300,1380
4748,8.407918000,192.168.2.20,192.168.2.99,4004,53300,1380
4749,8.407939000,192.168.3.99,192.168.3.20,4004,53300,1380
4750,8.408018000,192.168.2.20,192.168.2.99,4004,53300,1380
4751,8.408117000,192.168.2.20,192.168.2.99,4004,53300,1380
4752,8.408206000,192.168.2.20,192.168.2.99,4004,53300,1380
4753,8.408304000,192.168.2.20,192.168.2.99,4004,53300,1380
4754,8.408391000,192.168.2.20,192.168.2.99,4004,53300,1380
4755,8.408471000,192.168.2.20,192.168.2.99,4004,53300,1380
4756,8.408562000,192.168.2.20,192.168.2.99,4004,53300,1380
4757,8.408667000,192.168.2.20,192.168.2.99,4004,53300,1380
4758,8.408730000,192.168.3.99,192.168.3.20,4004,53300,1380
4759,8.408758000,192.168.2.20,192.168.2.99,4004,53300,1380
4760,8.408857000,192.168.2.20,192.168.2.99,4004,53300,1380
4761,8.408941000,192.168.2.20,192.168.2.99,4004,53300,1380
4762,8.409022000,192.168.2.20,192.168.2.99,4004,53300,1380
4763,8.409120000,192.168.2.20,192.168.2.99,4004,53300,1380
4764,8.409194000,192.168.3.99,192.168.3.20,4004,53300,1380
4765,8.409213000,192.168.2.20,192.168.2.99,4004,53300,1380
4766,8.409303000,192.168.2.20,192.168.2.99,4004,53300,1380
4767,8.409409000,192.168.2.20,192.168.2.99,4004,53300,1380
4768,8.409495000,192.168.2.20,192.168.2.99,4004,53300,1380
4769,8.409583000,192.168.2.20,192.168.2.99,4004,53300,1380
4770,8.409670000,192.168.2.20,192.168.2.99,4004,53300,1380
4771,8.409770000,192.168.2.20,192.168.2.99,4004,53300,1380
4772,8.409849000,192.168.2.20,192.168.2.99,4004,53300,1380
4773,8.409925000,192.168.2.20,192.168.2.99,4004,53300,1380
4774,8.410010000,192.168.2.20,192.168.2.99,4004,53300,1380
4775,8.410085000,192.168.2.20,192.168.2.99,4004,53300,1380
4776,8.410147000,192.168.3.99,192.168.3.20,4004,53300,1380
4777,8.410172000,192.168.2.20,192.168.2.99,4004,53300,1380
4778,8.410267000,192.168.2.20,192.168.2.99,4004,53300,1380
4779,8.410368000,192.168.2.20,192.168.2.99,4004,53300,1380
4780,8.410561000,192.168.3.99,192.168.3.20,4004,53300,1380
4781,8.412353000,192.168.3.99,192.168.3.20,4004,53300,1380
4782,8.412603000,192.168.3.20,192.168.3.99,53300,4004,68
4783,8.412765000,192.168.3.99,192.168.3.20,4004,53300,628
4784,8.413452000,192.168.2.99,192.168.2.20,53300,4004,92
4785,8.413613000,192.168.3.99,192.168.3.20,4004,53300,1380
4786,8.413632000,192.168.2.20,192.168.2.99,4004,53300,68
4787,8.418697000,192.168.2.99,192.168.2.20,53300,4004,68
4788,8.418910000,192.168.2.20,192.168.2.99,4004,53300,1380
4789,8.420420000,192.168.2.99,192.168.2.20,53300,4004,68
4790,8.420653000,192.168.2.20,192.168.2.99,4004,53300,1380
4791,8.428560000,192.168.3.99,192.168.3.20,4004,53300,1380
4792,8.430369000,192.168.3.99,192.168.3.20,4004,53300,1380
4793,8.430874000,192.168.3.99,192.168.3.20,4004,53300,1380
4794,8.432877000,192.168.3.99,192.168.3.20,4004,53300,1380
4795,8.433082000,192.168.3.20,192.168.3.99,53300,4004,68
4796,8.433517000,192.168.3.99,192.168.3.20,4004,53300,1380
4797,8.434492000,192.168.3.99,192.168.3.20,4004,53300,1380
4798,8.434810000,192.168.3.99,192.168.3.20,4004,53300,1380
4799,8.435391000,192.168.3.99,192.168.3.20,4004,53300,1380
4800,8.436159000,192.168.3.99,192.168.3.20,4004,53300,1380
4801,8.436296000,192.168.3.20,192.168.3.99,53300,4004,92
4802,8.436566000,192.168.3.99,192.168.3.20,4004,53300,628
4803,8.440465000,192.168.3.99,192.168.3.20,4004,53300,1380
4804,8.441205000,192.168.3.99,192.168.3.20,4004,53300,68
4805,8.447570000,192.168.2.20,192.168.2.99,4004,53300,1380
4806,8.447773000,192.168.2.20,192.168.2.99,4004,53300,1380
4807,8.447882000,192.168.2.20,192.168.2.99,4004,53300,1380
4808,8.447984000,192.168.2.20,192.168.2.99,4004,53300,1380
4809,8.448075000,192.168.2.20,192.168.2.99,4004,53300,1380
4810,8.448179000,192.168.2.20,192.168.2.99,4004,53300,1380
4811,8.448275000,192.168.2.20,192.168.2.99,4004,53300,1380
4812,8.448377000,192.168.2.20,192.168.2.99,4004,53300,1380
4813,8.448468000,192.168.2.20,192.168.2.99,4004,53300,1380
4814,8.448571000,192.168.2.20,192.168.2.99,4004,53300,1380
4815,8.448683000,192.168.2.20,192.168.2.99,4004,53300,1380
4816,8.448770000,192.168.2.20,192.168.2.99,4004,53300,1380
4817,8.448851000,192.168.2.20,192.168.2.99,4004,53300,1380
4818,8.448949000,192.168.2.20,192.168.2.99,4004,53300,1380
4819,8.449042000,192.168.2.20,192.168.2.99,4004,53300,1380
4820,8.449126000,192.168.2.20,192.168.2.99,4004,53300,1380
4821,8.449225000,192.168.2.20,192.168.2.99,4004,53300,1380
4822,8.449332000,192.168.2.20,192.168.2.99,4004,53300,1380
4823,8.449415000,192.168.2.20,192.168.2.99,4004,53300,1380
4824,8.449500000,192.168.2.20,192.168.2.99,4004,53300,1380
4825,8.449605000,192.168.2.20,192.168.2.99,4004,53300,1380
4826,8.449692000,192.168.2.20,192.168.2.99,4004,53300,1380
4827,8.449774000,192.168.2.20,192.168.2.99,4004,53300,1380
4828,8.449868000,192.168.2.20,192.168.2.99,4004,53300,1380
4829,8.449966000,192.168.2.20,192.168.2.99,4004,53300,1004
4830,8.457487000,192.168.2.99,192.168.2.20,53300,4004,72
4831,8.457702000,192.168.2.20,192.168.2.99,4004,53300,1380
4832,8.457793000,192.168.2.20,192.168.2.99,4004,53300,1380
4833,8.457987000,192.168.2.99,192.168.2.20,53300,4004,92
4834,8.458117000,192.168.2.20,192.168.2.99,4004,53300,68
4835,8.459303000,192.168.3.99,192.168.3.20,4004,53300,1380
4836,8.460391000,192.168.2.99,192.168.2.20,53300,4004,80
4837,8.467704000,192.168.3.99,192.168.3.20,4004,53300,1380
4838,8.468711000,192.168.3.99,192.168.3.20,4004,53300,1380
4839,8.469603000,192.168.3.99,192.168.3.20,4004,53300,1380
4840,8.469952000,192.168.3.99,192.168.3.20,4004,53300,252
4841,8.470845000,192.168.3.99,192.168.3.20,4004,53300,1380
4842,8.471490000,192.168.3.99,192.168.3.20,4004,53300,1380
4843,8.472328000,192.168.3.99,192.168.3.20,4004,53300,1380
4844,8.473074000,192.168.3.99,192.168.3.20,4004,53300,1380
4845,8.473911000,192.168.3.99,192.168.3.20,4004,53300,1380
4846,8.474696000,192.168.3.99,192.168.3.20,4004,53300,1380
4847,8.476312000,192.168.3.99,192.168.3.20,4004,53300,1380
4848,8.476446000,192.168.3.20,192.168.3.99,53300,4004,68
4849,8.476983000,192.168.3.99,192.168.3.20,4004,53300,1380
4850,8.477626000,192.168.3.99,192.168.3.20,4004,53300,1380
4851,8.478697000,192.168.3.99,192.168.3.20,4004,53300,1004
4852,8.478799000,192.168.3.20,192.168.3.99,53300,4004,68
4853,8.478853000,192.168.3.20,192.168.3.99,53300,4004,92
4854,8.485942000,192.168.3.99,192.168.3.20,4004,53300,1380
4855,8.487710000,192.168.3.99,192.168.3.20,4004,53300,1380
4856,8.491730000,192.168.2.20,192.168.2.99,4004,53300,1380
4857,8.491925000,192.168.2.20,192.168.2.99,4004,53300,1380
4858,8.492013000,192.168.2.20,192.168.2.99,4004,53300,1380
4859,8.492106000,192.168.2.20,192.168.2.99,4004,53300,1380
4860,8.492210000,192.168.2.20,192.168.2.99,4004,53300,1380
4861,8.492302000,192.168.2.20,192.168.2.99,4004,53300,1380
4862,8.492397000,192.168.2.20,192.168.2.99,4004,53300,1380
4863,8.492486000,192.168.2.20,192.168.2.99,4004,53300,1380
4864,8.492611000,192.168.2.20,192.168.2.99,4004,53300,1380
4865,8.492711000,192.168.2.20,192.168.2.99,4004,53300,1380
4866,8.492794000,192.168.2.20,192.168.2.99,4004,53300,1004
4867,8.494032000,192.168.2.99,192.168.2.20,53300,4004,68
4868,8.494268000,192.168.2.20,192.168.2.99,4004,53300,1380
4869,8.499654000,192.168.3.20,192.168.3.99,53300,4004,84
4870,8.507902000,192.168.3.99,192.168.3.20,4004,53300,1380
4871,8.509465000,192.168.3.99,192.168.3.20,4004,53300,1380
4872,8.509692000,192.168.3.20,192.168.3.99,53300,4004,92
4873,8.510823000,192.168.3.99,192.168.3.20,4004,53300,1380
4874,8.512045000,192.168.3.99,192.168.3.20,4004,53300,1380
4875,8.514546000,192.168.2.99,192.168.2.20,53300,4004,68
4876,8.514770000,192.168.3.99,192.168.3.20,4004,53300,1380
4877,8.514860000,192.168.2.20,192.168.2.99,4004,53300,1380
4878,8.516178000,192.168.3.99,192.168.3.20,4004,53300,1380
4879,8.516715000,192.168.3.99,192.168.3.20,4004,53300,1380
4880,8.517702000,192.168.3.99,192.168.3.20,4004,53300,1380
4881,8.519414000,192.168.3.99,192.168.3.20,4004,53300,1380
4882,8.521124000,192.168.3.99,192.168.3.20,4004,53300,1380
4883,8.522148000,192.168.3.99,192.168.3.20,4004,53300,1380
4884,8.523172000,192.168.3.99,192.168.3.20,4004,53300,1380
4885,8.523815000,192.168.3.99,192.168.3.20,4004,53300,1380
4886,8.524452000,192.168.3.99,192.168.3.20,4004,53300,1380
4887,8.525056000,192.168.3.99,192.168.3.20,4004,53300,1380
4888,8.525676000,192.168.3.99,192.168.3.20,4004,53300,1380
4889,8.526955000,192.168.3.99,192.168.3.20,4004,53300,1380
4890,8.527217000,192.168.3.20,192.168.3.99,53300,4004,68
4891,8.527948000,192.168.2.20,192.168.2.99,4004,53300,1380
4892,8.527994000,192.168.3.99,192.168.3.20,4004,53300,1380
4893,8.528145000,192.168.2.20,192.168.2.99,4004,53300,1380
4894,8.528184000,192.168.3.99,192.168.3.20,4004,53300,1380
4895,8.528237000,192.168.2.20,192.168.2.99,4004,53300,252
4896,8.528299000,192.168.2.20,192.168.2.99,4004,53300,1380
4897,8.528381000,192.168.2.20,192.168.2.99,4004,53300,1380
4898,8.528469000,192.168.2.20,192.168.2.99,4004,53300,1380
4899,8.528562000,192.168.2.20,192.168.2.99,4004,53300,1380
4900,8.528667000,192.168.2.20,192.168.2.99,4004,53300,1380
4901,8.528753000,192.168.2.20,192.168.2.99,4004,53300,1380
4902,8.528853000,192.168.2.20,192.168.2.99,4004,53300,1380
4903,8.528931000,192.168.2.20,192.168.2.99,4004,53300,1380
4904,8.529022000,192.168.2.20,192.168.2.99,4004,53300,1380
4905,8.529113000,192.168.2.20,192.168.2.99,4004,53300,1380
4906,8.529508000,192.168.3.99,192.168.3.20,4004,53300,1380
4907,8.529675000,192.168.3.99,192.168.3.20,4004,53300,1380
4908,8.530789000,192.168.3.99,192.168.3.20,4004,53300,1380
4909,8.531131000,192.168.3.99,192.168.3.20,4004,53300,1380
4910,8.532019000,192.168.3.99,192.168.3.20,4004,53300,1380
