frame.number,frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len
2539,18.985788000,192.168.3.99,192.168.3.20,1935,51566,1520
2540,18.985893000,192.168.3.20,192.168.3.99,51566,1935,84
2541,18.987171000,192.168.2.20,192.168.2.20,47056,1935,80
2542,18.987258000,192.168.2.20,192.168.2.20,1935,47056,72
2543,18.987302000,192.168.2.20,192.168.2.20,47056,1935,21288
2544,18.987372000,192.168.2.20,192.168.2.20,1935,47056,72
2545,18.987427000,192.168.2.20,192.168.2.20,47056,1935,7993
2546,18.987474000,192.168.2.20,192.168.2.20,1935,47056,72
2547,18.997255000,192.168.2.20,192.168.2.20,47056,1935,80
2548,18.997331000,192.168.2.20,192.168.2.20,1935,47056,72
2549,18.997376000,192.168.2.20,192.168.2.20,47056,1935,24986
2550,18.997439000,192.168.2.20,192.168.2.20,1935,47056,72
2551,18.997470000,192.168.2.20,192.168.2.20,47056,1935,1444
2552,18.997499000,192.168.2.20,192.168.2.20,1935,47056,72
2553,18.999868000,192.168.2.20,192.168.2.20,47056,1935,80
2554,18.999949000,192.168.2.20,192.168.2.20,1935,47056,72
2555,18.999990000,192.168.2.20,192.168.2.20,47056,1935,15324
2556,19.000048000,192.168.2.20,192.168.2.20,1935,47056,72
2557,19.000083000,192.168.2.20,192.168.2.20,47056,1935,13503
2558,19.000130000,192.168.2.20,192.168.2.20,1935,47056,72
2559,19.003296000,192.168.2.20,192.168.2.20,47056,1935,80
2560,19.003378000,192.168.2.20,192.168.2.20,1935,47056,72
2561,19.003406000,192.168.2.20,192.168.2.20,47056,1935,810
2562,19.003431000,192.168.2.20,192.168.2.20,1935,47056,72
2563,19.006353000,192.168.2.20,192.168.2.20,47056,1935,80
2564,19.006433000,192.168.2.20,192.168.2.20,1935,47056,72
2565,19.006471000,192.168.2.20,192.168.2.20,47056,1935,21938
2566,19.006514000,192.168.2.20,192.168.2.20,1935,47056,72
2567,19.006798000,192.168.2.20,192.168.2.20,47056,1935,80
2568,19.006853000,192.168.2.20,192.168.2.20,1935,47056,72
2569,19.006881000,192.168.2.20,192.168.2.20,47056,1935,13425
2570,19.006914000,192.168.2.20,192.168.2.20,1935,47056,72
2571,19.007188000,192.168.2.20,192.168.2.20,47056,1935,80
2572,19.007239000,192.168.2.20,192.168.2.20,1935,47056,72
2573,19.007264000,192.168.2.20,192.168.2.20,47056,1935,839
2574,19.007292000,192.168.2.20,192.168.2.20,1935,47056,72
2575,19.007296000,192.168.2.20,192.168.2.20,47056,1935,155
2576,19.007341000,192.168.2.20,192.168.2.20,1935,47056,192
2577,19.007377000,192.168.2.20,192.168.2.20,47056,1935,60
2578,19.078455000,192.168.2.99,192.168.2.20,51566,1935,84
2579,19.078567000,192.168.2.20,192.168.2.99,1935,51566,1520
2580,19.086586000,192.168.2.99,192.168.2.20,51566,1935,84
2581,19.086719000,192.168.2.20,192.168.2.99,1935,51566,1520
2582,19.179290000,192.168.3.99,192.168.3.20,1935,51566,1520
2583,19.179453000,192.168.3.20,192.168.3.99,51566,1935,72
2584,19.914944000,192.168.2.20,192.168.2.99,1935,51566,1520
2585,20.015898000,192.168.3.99,192.168.3.20,1935,51566,1520
2586,20.016051000,192.168.3.20,192.168.3.99,51566,1935,84
2587,20.116896000,192.168.2.99,192.168.2.20,51566,1935,84
2588,20.117072000,192.168.2.20,192.168.2.99,1935,51566,1520
2589,20.117117000,192.168.2.20,192.168.2.99,1935,51566,1520
2590,20.217941000,192.168.3.99,192.168.3.20,1935,51566,1520
2591,20.218094000,192.168.3.20,192.168.3.99,51566,1935,72
2592,20.219011000,192.168.3.99,192.168.3.20,1935,51566,1520
2593,20.219074000,192.168.3.20,192.168.3.99,51566,1935,72
2594,20.320009000,192.168.2.99,192.168.2.20,51566,1935,72
2595,20.320169000,192.168.2.20,192.168.2.99,1935,51566,1520
2596,20.320708000,192.168.2.99,192.168.2.20,51566,1935,72
2597,20.320739000,192.168.2.20,192.168.2.99,1935,51566,1520
2598,20.421474000,192.168.3.99,192.168.3.20,1935,51566,1520
2599,20.421634000,192.168.3.20,192.168.3.99,51566,1935,72
2600,20.422489000,192.168.3.99,192.168.3.20,1935,51566,1520
2601,20.422551000,192.168.3.20,192.168.3.99,51566,1935,72
2602,20.522665000,192.168.2.99,192.168.2.20,51566,1935,72
2603,20.522731000,192.168.2.20,192.168.2.99,1935,51566,1520
2604,20.522753000,192.168.2.20,192.168.2.99,1935,51566,1520
2605,20.523263000,192.168.2.99,192.168.2.20,51566,1935,72
2606,20.523297000,192.168.2.20,192.168.2.99,1935,51566,1520
2607,20.523314000,192.168.2.20,192.168.2.99,1935,51566,1520
2608,20.624105000,192.168.3.99,192.168.3.20,1935,51566,1520
2609,20.624245000,192.168.3.20,192.168.3.99,51566,1935,72
2610,20.625794000,192.168.3.99,192.168.3.20,1935,51566,1520
2611,20.625837000,192.168.3.20,192.168.3.99,51566,1935,84
2612,20.626754000,192.168.3.99,192.168.3.20,1935,51566,1520
2613,20.626790000,192.168.3.20,192.168.3.99,51566,1935,84
2614,20.725422000,192.168.2.99,192.168.2.20,51566,1935,72
2615,20.725584000,192.168.2.20,192.168.2.99,1935,51566,1520
2616,20.727091000,192.168.2.99,192.168.2.20,51566,1935,84
2617,20.727131000,192.168.2.20,192.168.2.99,1935,51566,1520
2618,20.727823000,192.168.2.99,192.168.2.20,51566,1935,84
2619,20.780985000,192.168.2.20,192.168.2.99,1935,51566,1520
2620,20.826661000,192.168.3.99,192.168.3.20,1935,51566,1520
2621,20.826881000,192.168.3.20,192.168.3.99,51566,1935,84
2622,20.828527000,192.168.3.99,192.168.3.20,1935,51566,1520
2623,20.828569000,192.168.3.20,192.168.3.99,51566,1935,84
2624,20.927827000,192.168.2.99,192.168.2.20,51566,1935,84
2625,20.929231000,192.168.2.99,192.168.2.20,51566,1935,84
2626,20.929278000,192.168.2.20,192.168.2.99,1935,51566,1520
2627,21.030297000,192.168.3.99,192.168.3.20,1935,51566,1520
2628,21.030450000,192.168.3.20,192.168.3.99,51566,1935,84
2629,21.132175000,192.168.2.99,192.168.2.20,51566,1935,84
2630,21.132337000,192.168.2.20,192.168.2.99,1935,51566,1520
2631,21.132383000,192.168.2.20,192.168.2.99,1935,51566,1520
2632,21.233232000,192.168.3.99,192.168.3.20,1935,51566,1520
2633,21.233344000,192.168.3.20,192.168.3.99,51566,1935,72
2634,21.234211000,192.168.3.99,192.168.3.20,1935,51566,1520
2635,21.234266000,192.168.3.20,192.168.3.99,51566,1935,72
2636,21.335176000,192.168.2.99,192.168.2.20,51566,1935,72
2637,21.335323000,192.168.2.20,192.168.2.99,1935,51566,1520
2638,21.335843000,192.168.2.99,192.168.2.20,51566,1935,72
2639,21.335874000,192.168.2.20,192.168.2.99,1935,51566,1520
2640,21.335895000,192.168.2.20,192.168.2.99,1935,51566,1520
2641,21.436940000,192.168.3.99,192.168.3.20,1935,51566,1520
2642,21.437148000,192.168.3.20,192.168.3.99,51566,1935,72
2643,21.438144000,192.168.3.99,192.168.3.20,1935,51566,1520
2644,21.438200000,192.168.3.20,192.168.3.99,51566,1935,72
2645,21.438549000,192.168.3.99,192.168.3.20,1935,51566,1520
2646,21.438578000,192.168.3.20,192.168.3.99,51566,1935,72
2647,21.539558000,192.168.2.99,192.168.2.20,51566,1935,72
2648,21.539674000,192.168.2.20,192.168.2.99,1935,51566,1520
2649,21.539703000,192.168.2.20,192.168.2.99,1935,51566,1520
2650,21.540217000,192.168.2.99,192.168.2.20,51566,1935,72
2651,21.540257000,192.168.2.20,192.168.2.99,1935,51566,1520
2652,21.540277000,192.168.2.20,192.168.2.99,1935,51566,1520
2653,21.641107000,192.168.3.99,192.168.3.20,1935,51566,1520
2654,21.641260000,192.168.3.20,192.168.3.99,51566,1935,72
2655,21.642393000,192.168.3.99,192.168.3.20,1935,51566,1520
2656,21.643262000,192.168.3.99,192.168.3.20,1935,51566,1520
2657,21.643299000,192.168.3.20,192.168.3.99,51566,1935,72
2658,21.644149000,192.168.3.99,192.168.3.20,1935,51566,1520
2659,21.644225000,192.168.3.20,192.168.3.99,51566,1935,72
2660,21.743112000,192.168.2.99,192.168.2.20,51566,1935,72
2661,21.743233000,192.168.2.20,192.168.2.99,1935,51566,1520
2662,21.744041000,192.168.2.99,192.168.2.20,51566,1935,72
2663,21.744080000,192.168.2.20,192.168.2.99,1935,51566,1520
2664,21.744097000,192.168.2.20,192.168.2.99,1935,51566,1520
2665,21.745308000,192.168.2.99,192.168.2.20,51566,1935,72
2666,21.745340000,192.168.2.20,192.168.2.99,1935,51566,1520
2667,21.844427000,192.168.3.99,192.168.3.20,1935,51566,1520
2668,21.846105000,192.168.3.99,192.168.3.20,1935,51566,1520
2669,21.846384000,192.168.3.20,192.168.3.99,51566,1935,72
2670,21.847303000,192.168.3.99,192.168.3.20,1935,51566,1520
2671,21.847371000,192.168.3.20,192.168.3.99,51566,1935,72
2672,21.847723000,192.168.3.99,192.168.3.20,1935,51566,1520
2673,21.888724000,192.168.3.20,192.168.3.99,51566,1935,72
2674,21.948317000,192.168.2.99,192.168.2.20,51566,1935,72
2675,21.948501000,192.168.2.20,192.168.2.99,1935,51566,1520
2676,21.948519000,192.168.2.20,192.168.2.99,1935,51566,1520
2677,21.949039000,192.168.2.99,192.168.2.20,51566,1935,72
2678,21.990517000,192.168.2.99,192.168.2.20,51566,1935,72
2679,21.990638000,192.168.2.20,192.168.2.99,1935,51566,1520
2680,21.990655000,192.168.2.20,192.168.2.99,1935,51566,1520
2681,22.050092000,192.168.3.99,192.168.3.20,1935,51566,1520
2682,22.050831000,192.168.3.99,192.168.3.20,1935,51566,1520
2683,22.050966000,192.168.3.20,192.168.3.99,51566,1935,72
2684,22.091398000,192.168.3.99,192.168.3.20,1935,51566,1520
2685,22.092309000,192.168.3.99,192.168.3.20,1935,51566,1520
2686,22.092444000,192.168.3.20,192.168.3.99,51566,1935,72
2687,22.194023000,192.168.2.99,192.168.2.20,51566,1935,72
2688,22.194148000,192.168.2.20,192.168.2.99,1935,51566,1520
2689,22.194166000,192.168.2.20,192.168.2.99,1935,51566,1520
2690,22.194191000,192.168.2.20,192.168.2.99,1935,51566,1520
2691,22.194207000,192.168.2.20,192.168.2.99,1935,51566,1520
2692,22.294990000,192.168.3.99,192.168.3.20,1935,51566,1520
2693,22.296792000,192.168.3.99,192.168.3.20,1935,51566,1520
2694,22.296864000,192.168.3.20,192.168.3.99,51566,1935,84
2695,22.297592000,192.168.3.99,192.168.3.20,1935,51566,1520
2696,22.297615000,192.168.3.20,192.168.3.99,51566,1935,84
2697,22.398133000,192.168.2.99,192.168.2.20,51566,1935,84
2698,22.398298000,192.168.2.20,192.168.2.99,1935,51566,1520
2699,22.398331000,192.168.2.20,192.168.2.99,1935,51566,1520
2700,22.399195000,192.168.2.99,192.168.2.20,51566,1935,84
2701,22.399217000,192.168.2.20,192.168.2.99,1935,51566,1520
2702,22.452744000,192.168.2.20,192.168.2.99,1935,51566,1520
2703,22.500588000,192.168.3.99,192.168.3.20,1935,51566,1520
2704,22.500743000,192.168.3.20,192.168.3.99,51566,1935,92
2705,22.501554000,192.168.3.99,192.168.3.20,1935,51566,1520
2706,22.502713000,192.168.3.20,192.168.3.99,51566,1935,92
2707,22.553582000,192.168.3.99,192.168.3.20,1935,51566,1520
2708,22.553722000,192.168.3.20,192.168.3.99,51566,1935,84
2709,22.602641000,192.168.2.99,192.168.2.20,51566,1935,92
2710,22.603452000,192.168.2.99,192.168.2.20,51566,1935,92
2711,22.603503000,192.168.2.20,192.168.2.99,1935,51566,1520
2712,22.654945000,192.168.2.99,192.168.2.20,51566,1935,84
2713,22.704270000,192.168.3.99,192.168.3.20,1935,51566,1520
2714,22.704441000,192.168.3.20,192.168.3.99,51566,1935,72
2715,22.708787000,192.168.3.20,192.168.3.99,51566,1935,80
2716,22.708871000,192.168.3.20,192.168.3.99,51566,1935,106
2717,22.805299000,192.168.2.99,192.168.2.20,51566,1935,72
